node	x	y	z
630989	736431.034230	4783783.910879	0.000000
630993	736432.356031	4783641.693794	0.000000
630994	736428.626081	4783623.261427	0.000000
630996	736443.700416	4783501.014915	0.000000
630997	736431.627123	4783496.414316	0.000000
630999	736410.265245	4783532.377323	0.000000
631001	736948.338083	4785070.202315	0.000000
631005	736891.575961	4785084.325461	0.000000
631006	736844.683397	4785157.115142	0.000000
631007	736815.820264	4785156.187518	0.000000
631008	736881.633563	4785226.743550	0.000000
631010	736958.808632	4785136.573222	0.000000
631013	737006.866591	4785077.312941	0.000000
631014	736858.204560	4785191.067302	0.000000
631016	736914.614712	4785163.198973	0.000000
631028	737068.858019	4784722.312260	0.000000
631034	737026.304039	4784890.658478	0.000000
631035	737035.778799	4784908.324261	0.000000
631041	737020.176679	4784722.805683	0.000000
631042	737002.720831	4784743.357822	0.000000
631043	736998.315485	4784856.668707	0.000000
631044	736998.339658	4784716.362392	0.000000
631046	736931.998997	4784711.726392	0.000000
631051	736895.845312	4784730.570910	0.000000
631054	737019.839519	4784844.764889	0.000000
631055	737013.718029	4784854.859373	0.000000
631060	736973.268352	4784753.917904	0.000000
631064	736980.398916	4784731.916102	0.000000
631070	736956.857344	4784781.623104	0.000000
631075	736949.768613	4784907.739188	0.000000
631079	737037.629820	4784639.071886	0.000000
631080	737043.669237	4784648.378262	0.000000
631086	737055.619542	4784694.018322	0.000000
631088	736912.458327	4784668.101653	0.000000
631093	736976.069186	4784670.284937	0.000000
631095	737008.639411	4784702.199200	0.000000
631099	736884.077442	4784679.199851	0.000000
631107	736873.028484	4784744.309300	0.000000
631108	736887.741426	4784963.399688	0.000000
631112	736863.823811	4784865.103190	0.000000
631115	736835.959087	4784767.025185	0.000000
631119	736861.575487	4784716.133594	0.000000
631120	736833.592463	4784995.227845	0.000000
631125	736843.341214	4785017.650948	0.000000
631127	737044.103999	4784434.207611	0.000000
631131	737065.691659	4784425.419549	0.000000
631136	737096.948530	4784516.266782	0.000000
631140	737135.676817	4784543.359166	0.000000
631150	737054.616154	4784478.162907	0.000000
631154	737068.144118	4784456.150678	0.000000
631155	737097.088050	4784482.156686	0.000000
631158	737120.807626	4784546.888178	0.000000
631160	737125.992246	4784563.904071	0.000000
631161	737148.090043	4784544.448129	0.000000
631164	737114.784203	4784531.055080	0.000000
631168	737166.289699	4784629.525267	0.000000
631175	737115.636573	4784565.889190	0.000000
631176	737102.351188	4784552.705093	0.000000
631184	737031.380476	4784501.549179	0.000000
631185	737018.511912	4784515.155795	0.000000
631191	736883.335827	4784475.296422	0.000000
631192	736980.332998	4784442.159345	0.000000
631193	737003.920405	4784468.222886	0.000000
631198	736934.927939	4784469.554791	0.000000
631199	736922.049141	4784449.357675	0.000000
631207	736938.648774	4784475.110798	0.000000
631209	737021.070525	4784551.250246	0.000000
631212	736961.498598	4784545.460070	0.000000
631213	736902.611528	4784460.444993	0.000000
631215	736900.286266	4784506.632579	0.000000
631216	736985.034956	4784579.750295	0.000000
631223	736984.993104	4784608.971139	0.000000
631224	736914.006324	4784596.345277	0.000000
631227	736952.462095	4784561.201863	0.000000
631228	736937.729759	4784511.528791	0.000000
631230	736859.899240	4784484.376455	0.000000
631231	736968.917885	4784467.303245	0.000000
631235	736981.751967	4784446.278567	0.000000
631236	737066.810654	4784554.156873	0.000000
631238	737037.549518	4784533.755318	0.000000
631242	737188.216771	4784977.011187	0.000000
631246	737188.477618	4784925.447442	0.000000
631249	737215.006107	4784915.420118	0.000000
631250	737226.829768	4784893.737936	0.000000
631256	737008.210040	4785070.521213	0.000000
631259	737143.369530	4785002.945622	0.000000
631260	737152.097663	4784983.913033	0.000000
631266	737085.731658	4784983.344231	0.000000
631267	737088.076652	4784950.400737	0.000000
631268	737085.754959	4784945.338189	0.000000
631269	737083.500944	4784942.535284	0.000000
631270	737075.430186	4784941.086299	0.000000
631275	737115.941445	4784992.348278	0.000000
631276	737091.765473	4785031.068775	0.000000
631279	737061.508618	4785022.252216	0.000000
631280	737058.716913	4785026.002262	0.000000
631282	737102.482415	4784900.864811	0.000000
631283	737012.016360	4785131.500423	0.000000
631289	737131.605896	4785075.413342	0.000000
631290	737283.634303	4785013.710654	0.000000
631291	737250.384888	4785024.426087	0.000000
631292	737225.479397	4785002.641001	0.000000
631295	737276.485524	4784982.581916	0.000000
631301	737261.498053	4784952.213770	0.000000
631303	737091.443531	4785121.037522	0.000000
631304	737048.367038	4785166.938360	0.000000
631305	737174.503952	4785028.594919	0.000000
631306	737174.374378	4785036.974600	0.000000
631307	737073.865803	4785167.972045	0.000000
631308	737187.115844	4785033.527224	0.000000
631309	737229.498702	4785028.778953	0.000000
631315	737131.587617	4785115.365523	0.000000
631321	737004.409476	4785036.451674	0.000000
631332	737024.874150	4784935.409537	0.000000
631334	736871.351725	4784993.552095	0.000000
631339	736829.167894	4785073.655852	0.000000
631344	736869.990404	4785022.582402	0.000000
631345	736909.173209	4785135.343783	0.000000
631346	736936.596005	4785120.865428	0.000000
631349	737005.665566	4785020.494343	0.000000
631352	736847.420903	4785169.864609	0.000000
631354	736912.943527	4785212.322735	0.000000
631356	736941.476367	4785203.342829	0.000000
631363	736869.644801	4785024.093745	0.000000
631364	736858.659120	4785032.039589	0.000000
631365	736832.840173	4785029.905876	0.000000
631366	736867.941927	4785077.408467	0.000000
631369	736868.923613	4785103.885065	0.000000
631370	736894.650808	4785211.396181	0.000000
631371	736843.876711	4785106.226024	0.000000
631375	736843.554365	4785147.479601	0.000000
631379	736894.802813	4784966.258828	0.000000
631380	736863.952578	4785196.582732	0.000000
631381	736919.209384	4785178.225998	0.000000
631384	736892.760729	4785108.240519	0.000000
631390	736981.392338	4785067.862843	0.000000
631391	736899.506049	4784975.373979	0.000000
631407	737010.065091	4785005.636237	0.000000
631408	737019.303798	4785009.527702	0.000000
631412	736997.741588	4785017.871882	0.000000
631413	736999.890598	4784995.907729	0.000000
631414	736883.503564	4785208.339054	0.000000
631415	736886.693818	4785119.815898	0.000000
631416	736914.158035	4785147.115235	0.000000
631420	736996.592359	4785067.647669	0.000000
631431	736689.392741	4785131.380380	0.000000
631435	736629.887655	4785159.587580	0.000000
631440	736600.691364	4785133.630253	0.000000
631447	736726.497353	4785196.620959	0.000000
631448	736638.663398	4785142.880096	0.000000
631450	736630.395266	4785222.386328	0.000000
631451	736620.483856	4785026.003415	0.000000
631455	736628.867768	4785166.679724	0.000000
631456	736754.728424	4785256.348804	0.000000
631458	736675.222365	4785232.453240	0.000000
631459	736672.254142	4785126.046792	0.000000
631460	736697.195499	4785120.654774	0.000000
631461	736622.415041	4785251.075040	0.000000
631464	736599.053837	4785025.657919	0.000000
631467	736672.754885	4785270.841066	0.000000
631470	736860.567893	4785115.291764	0.000000
631472	737004.560434	4785001.074339	0.000000
631477	737003.531180	4784941.192729	0.000000
631478	736868.701160	4785063.324154	0.000000
631479	736892.659558	4785067.239038	0.000000
631484	736943.680531	4785184.227210	0.000000
631490	736857.205956	4785231.874786	0.000000
631498	736844.066030	4785076.732343	0.000000
631499	736851.841505	4785093.426857	0.000000
631500	736997.065673	4785135.538270	0.000000
631516	736828.475114	4785044.954300	0.000000
631536	736968.036500	4785067.230521	0.000000
631542	736347.672681	4783860.128861	0.000000
631543	736336.238259	4783767.361814	0.000000
631546	736424.829356	4784032.405383	0.000000
631549	736382.218822	4783768.648343	0.000000
631554	736365.463258	4783932.278907	0.000000
631555	736372.877981	4783909.552576	0.000000
631556	736366.444542	4783909.195553	0.000000
631557	736353.898186	4783908.626098	0.000000
631558	736376.669816	4783803.493058	0.000000
631561	736349.016798	4783839.015152	0.000000
631563	736356.027514	4783731.421830	0.000000
631564	736357.960788	4783728.720256	0.000000
631573	736398.611106	4783847.777405	0.000000
631574	736392.914664	4783839.795755	0.000000
631575	736383.434456	4783824.766269	0.000000
631583	736418.604256	4783887.924385	0.000000
631584	736370.288836	4783887.101260	0.000000
631585	736346.674418	4783886.747624	0.000000
631587	736398.928028	4783754.829319	0.000000
631588	736359.682145	4783690.895927	0.000000
631596	736428.222946	4783773.472007	0.000000
631597	736319.330802	4783704.905449	0.000000
631598	736331.470124	4783811.829811	0.000000
631599	736351.771031	4783903.793027	0.000000
631600	736343.468566	4783886.958685	0.000000
631602	736333.266664	4783859.672739	0.000000
631603	736324.493703	4783838.574431	0.000000
631605	736323.866043	4783811.665668	0.000000
631607	736336.285812	4783784.965637	0.000000
631610	736350.021545	4783763.259530	0.000000
631611	736361.676844	4783761.607450	0.000000
631614	736373.308001	4783773.764977	0.000000
631616	736377.653394	4783826.477904	0.000000
631617	736379.474857	4783840.107008	0.000000
631618	736380.686402	4783847.399035	0.000000
631619	736395.266235	4783887.813698	0.000000
631620	736398.296328	4783895.469166	0.000000
631626	736546.121487	4783937.781506	0.000000
631628	736404.858023	4783913.443985	0.000000
631629	736505.161918	4783836.837296	0.000000
631632	736493.390469	4783851.428209	0.000000
631633	736534.876932	4783936.990122	0.000000
631644	736490.610246	4783878.018390	0.000000
631646	736506.712728	4783910.902777	0.000000
631654	736477.078867	4783861.302276	0.000000
631658	736442.300890	4783898.555562	0.000000
631660	736587.227605	4783865.789032	0.000000
631662	736557.217386	4783938.400946	0.000000
631666	736446.107219	4784063.901707	0.000000
631668	736386.222545	4784011.026018	0.000000
631669	736303.288951	4783860.921748	0.000000
631670	736336.492107	4783868.969528	0.000000
631676	736407.218338	4784049.473213	0.000000
631677	736414.894702	4784059.958894	0.000000
631681	736357.167100	4783985.052881	0.000000
631683	736399.969726	4784039.558388	0.000000
631684	736318.599098	4783994.631983	0.000000
631686	736390.916388	4784048.784242	0.000000
631688	736345.193087	4783936.166827	0.000000
631692	736395.826075	4783966.070044	0.000000
631694	736388.695812	4784025.333841	0.000000
631695	736346.862614	4783974.309156	0.000000
631696	736342.880779	4783975.304972	0.000000
631699	736330.941565	4783960.545921	0.000000
631700	736373.706338	4783976.342901	0.000000
631708	736078.059125	4783358.584078	0.000000
631716	736039.345879	4783518.628451	0.000000
631720	736086.065259	4783447.784286	0.000000
631723	736074.162009	4783617.443376	0.000000
631735	736089.777228	4783497.250187	0.000000
631749	736030.349306	4783759.586342	0.000000
631750	736076.703412	4783798.645489	0.000000
631754	736161.085659	4783709.361069	0.000000
631756	736149.809665	4783940.588331	0.000000
631758	736157.870714	4783628.021658	0.000000
631761	736160.375140	4783807.176703	0.000000
631762	736160.220964	4783815.132898	0.000000
631764	736090.172190	4783411.532822	0.000000
631769	736036.044145	4783677.099636	0.000000
631772	736047.637033	4783674.666486	0.000000
631777	736095.021166	4783742.216190	0.000000
631780	736090.229191	4783798.436694	0.000000
631781	736084.201464	4783799.050303	0.000000
631782	736089.509837	4783863.004742	0.000000
631783	736147.819627	4783943.287984	0.000000
631784	736096.888088	4783620.200327	0.000000
631789	736011.014618	4783726.657846	0.000000
631792	736131.884333	4783924.765618	0.000000
631794	736049.423689	4783657.893622	0.000000
631795	736053.515776	4783658.180190	0.000000
631797	736065.000165	4783626.043208	0.000000
631798	736079.171632	4783523.757837	0.000000
631800	736084.203700	4783466.478212	0.000000
631801	736093.874532	4783372.164987	0.000000
631803	736161.422956	4783874.741699	0.000000
631812	736265.197757	4783851.369992	0.000000
631817	736270.151713	4783881.431289	0.000000
631818	736250.599419	4784007.569924	0.000000
631821	736306.979958	4784037.416406	0.000000
631822	736272.453418	4783905.840707	0.000000
631825	736264.535504	4784017.561217	0.000000
631827	736229.661982	4784012.635893	0.000000
631828	736216.741355	4784026.831482	0.000000
631829	736297.169382	4784051.575363	0.000000
631833	736352.441785	4784076.057518	0.000000
631834	736376.986342	4784095.291126	0.000000
631835	736390.707662	4784109.812004	0.000000
631841	736247.725561	4783979.482323	0.000000
631842	736251.802554	4784018.386510	0.000000
631844	736195.785277	4783977.366924	0.000000
631845	736177.874532	4783873.945274	0.000000
631851	736177.805710	4783880.614574	0.000000
631859	736418.046593	4784102.033523	0.000000
631862	736474.771327	4784122.175009	0.000000
631864	736469.144364	4784150.356380	0.000000
631866	736465.428851	4783914.070764	0.000000
631870	736491.744801	4783992.377664	0.000000
631874	736495.907299	4784004.442540	0.000000
631885	736490.937487	4783627.039970	0.000000
631888	736546.329718	4783715.331471	0.000000
631895	736447.136194	4783531.423889	0.000000
631896	736552.172421	4783733.381511	0.000000
631897	736480.659050	4783639.881473	0.000000
631900	736508.985191	4783703.013360	0.000000
631902	736517.408635	4783723.855146	0.000000
631906	736503.923275	4783590.174381	0.000000
631910	736540.345245	4783458.885079	0.000000
631911	736459.155024	4783513.005240	0.000000
631917	736533.292898	4783483.569803	0.000000
631920	736539.549949	4783461.626184	0.000000
631922	736452.895120	4783472.523886	0.000000
631923	736528.216721	4783811.163436	0.000000
631925	736509.843534	4783780.612991	0.000000
631932	736501.807297	4783850.219747	0.000000
631933	736805.653245	4784430.325231	0.000000
631934	736801.762437	4784455.586842	0.000000
631937	736893.969749	4784412.062854	0.000000
631938	736861.364495	4784355.862921	0.000000
631939	736881.203015	4784418.779125	0.000000
631940	736931.158579	4784447.640181	0.000000
631948	736062.904755	4783349.407218	0.000000
631949	736141.440920	4783530.178079	0.000000
631952	736251.010554	4783584.053887	0.000000
631958	736197.692352	4783376.825419	0.000000
631962	736271.951543	4783455.906399	0.000000
631964	736235.713644	4783577.595908	0.000000
631976	736159.077759	4783429.858929	0.000000
631977	736124.451319	4783428.278794	0.000000
631978	736179.688108	4783484.426131	0.000000
631986	736282.316587	4783583.962652	0.000000
631987	736275.124238	4783607.552997	0.000000
631992	736247.604337	4783608.776513	0.000000
631993	736241.876663	4783617.617719	0.000000
631999	736198.825916	4783580.684821	0.000000
632005	736157.781703	4783631.054185	0.000000
632006	736262.073154	4783496.838814	0.000000
632008	736299.521582	4783574.386002	0.000000
632010	736216.855951	4783443.284824	0.000000
632014	736218.084901	4783505.396443	0.000000
632016	736216.267337	4783504.766230	0.000000
632020	736209.122669	4783515.504166	0.000000
632024	736225.796227	4783582.633305	0.000000
