LAT,LON,HOUSE_ID,ADDRESS,YEAR,LASTUPDATE,SERVICEDATE_START,SERIE,HOUSE_TYPE,CAPFOND,MGMT_COMPANY,MGMT_COMPANY_LINK,AVAR,LEVELS_MAX,LEVELS_MIN,DOORS,ROOM_COUNT,ROOM_COUNT_LIVE,ROOM_COUNT_NONLIVE,AREA,AREA_LIVE,AREA_NONLIVE,AREA_GEN,AREA_LAND,AREA_PARK,CADNO,ENERGY_CLASS,BLAG_PLAYGROUND,BLAG_SPORT,BLAG_OTHER,OTHER,
43.103682,131.976834,7008690,"край. Приморский, г. Владивосток, ул. Фадеева, д. 49",1961,01.04.2016 в 04:14,05.06.2009,не указан,Многоквартирный дом,На счете регионального оператора,"ООО ""Управляющая компания 71-го микрорайона""",http://www.reformagkh.ru/mymanager/profile/6957767/,Нет,2,2,2,44,44,0,818.1,565.1,0,253,0,0,,Не присвоен,Не имеется,Не имеется,-,-,
43.10407,131.968139,7008691,"край. Приморский, г. Владивосток, ул. Фадеева, д. 63",1953,01.04.2016 в 04:10,25.06.2009,не указаны,Многоквартирный дом,На счете регионального оператора,"ООО ""Управляющая компания 71-го микрорайона""",http://www.reformagkh.ru/mymanager/profile/6957767/,Нет,2,2,1,7,7,0,946.02,427.02,0,519,0,0,,Не присвоен,Не имеется,Не имеется,-,-,
43.104386,131.968103,7857106,"край. Приморский, г. Владивосток, ул. Фадеева, д. 65",Не заполнено,04.08.2015 в 18:20,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,,Нет,1,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Незаполнено,Незаполнено,Незаполнено,Незаполнено,Незаполнено,Незаполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,
43.240125,132.01848,7597490,"край. Приморский, г. Владивосток, ул. Фанзавод, д. 22",1965,22.05.2015 в 20:42,Не заполнено,Не заполнено,Многоквартирный дом,Не заполнено,Не заполнено,,Нет,1,Не заполнено,1,14,Не заполнено,Не заполнено,424,253.9,170.1,Незаполнено,Незаполнено,Незаполнено,,Не присвоен,Не заполнено,Не заполнено,Не заполнено,Не заполнено,
43.239626,132.018615,7597495,"край. Приморский, г. Владивосток, ул. Фанзавод, д. 23",1965,22.05.2015 в 20:42,Не заполнено,Не заполнено,Многоквартирный дом,Не заполнено,Не заполнено,,Нет,1,Не заполнено,5,6,Не заполнено,Не заполнено,174.5,127.3,47.2,Незаполнено,Незаполнено,Незаполнено,,Не присвоен,Не заполнено,Не заполнено,Не заполнено,Не заполнено,
43.239659,132.018947,7597498,"край. Приморский, г. Владивосток, ул. Фанзавод, д. 28",1964,22.05.2015 в 20:42,Не заполнено,Не заполнено,Многоквартирный дом,Не заполнено,Не заполнено,,Нет,1,Не заполнено,4,7,Не заполнено,Не заполнено,229.1,160.8,68.3,Незаполнено,Незаполнено,Незаполнено,,Не присвоен,Не заполнено,Не заполнено,Не заполнено,Не заполнено,
43.240749,132.019513,7597503,"край. Приморский, г. Владивосток, ул. Фанзавод, д. 31",1926,22.05.2015 в 20:42,Не заполнено,Не заполнено,Многоквартирный дом,Не заполнено,Не заполнено,,Нет,1,Не заполнено,3,13,Не заполнено,Не заполнено,409.3,192.9,Незаполнено,Незаполнено,2700,Незаполнено,,Не присвоен,Не заполнено,Не заполнено,Не заполнено,Не заполнено,
43.239731,132.019675,7597519,"край. Приморский, г. Владивосток, ул. Фанзавод, д. 33",1963,22.05.2015 в 20:42,Не заполнено,Не заполнено,Многоквартирный дом,Не заполнено,Не заполнено,,Нет,1,Не заполнено,4,8,Не заполнено,Не заполнено,227.6,137.1,90.5,Незаполнено,Незаполнено,Незаполнено,,Не присвоен,Не заполнено,Не заполнено,Не заполнено,Не заполнено,
43.238995,132.021202,6957107,"край. Приморский, г. Владивосток, ул. Фанзавод, д. 40",1995,05.04.2016 в 07:38,06.07.2009,Кирпичный жилой дом,Многоквартирный дом,На счете регионального оператора,"ООО ""Управляющая компания Советского района - 1""",http://www.reformagkh.ru/mymanager/profile/6946961/,Нет,10,1,1,59,59,1,5235.6,3256.8,549.8,1429,1228,0,,D,Не имеется,Не имеется,Не заполнено,Не заполнено,
43.240086,132.021786,9083163,"край. Приморский, г. Владивосток, ул. Фанзавод, д. 57",Не заполнено,15.10.2015 в 08:47,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,,Нет,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Незаполнено,Незаполнено,Незаполнено,Незаполнено,Незаполнено,Незаполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,
43.239928,132.021517,9083046,"край. Приморский, г. Владивосток, ул. Фанзавод, д. 58",Не заполнено,15.10.2015 в 05:57,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,,Нет,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Незаполнено,Незаполнено,Незаполнено,Незаполнено,Незаполнено,Незаполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,
43.239928,132.022047,7597522,"край. Приморский, г. Владивосток, ул. Фанзавод, д. 61",1971,22.05.2015 в 20:42,Не заполнено,Не заполнено,Многоквартирный дом,Не заполнено,Не заполнено,,Нет,1,Не заполнено,4,4,Не заполнено,Не заполнено,153.4,96.4,57,Незаполнено,660,Незаполнено,,Не присвоен,Не заполнено,Не заполнено,Не заполнено,Не заполнено,
