	Unnamed: 0	name	cat	address	emp	vac	lat	lon	district
369	369	"МБДОУ ""Детский сад № 39"""	Образование дошкольное	690021, г Владивосток, ул Гульбиновича, д. 27	45	2	43.0950751	131.9101194	Первомайский
370	370	"МБДОУ ""Детский сад № 4"""	Образование дошкольное	690091, г Владивосток, ул Посьетская, д. 27	28	1	43.1130698	131.8786995	Фрунзенский
371	371	"МБДОУ ""Детский сад № 40"""	Образование дошкольное	690041, г Владивосток, ул Черноморская, д. 40	26	0	43.1975755	131.9245089	Советский
372	372	"МБДОУ ""Детский сад № 41"""	Образование дошкольное	690105, г Владивосток, ул Русская, д. 53, корп. Д	39	3	43.171087	131.925109	Советский
373	373	"МБДОУ ""Детский сад № 42"""	Образование дошкольное…	690069, г Владивосток, ул Давыдова, д. 14, корп. а	23	4	43.1720518	131.9211781	Советский
374	374	"МБДОУ ""Детский сад № 43"""	Образование дошкольное	690021, г Владивосток, ул Гульбиновича, д. 32	46	0	43.0974761	131.9106353	Первомайский
375	375	"МБДОУ ""Детский сад № 44"""	Образование дошкольное	690106, г Владивосток, пр-кт Партизанский, д. 11	40	2	43.126748	131.8969281	Фрунзенский
376	376	"МБДОУ ""Детский сад № 46"""	Образование дошкольное	690109, г Владивосток, ул Нейбута, д. 51, корп. а	47	8	43.1127474	131.9622103	Ленинский
377	377	"МБДОУ ""Детский сад № 49"""	Образование дошкольное	690016, г Владивосток, ул Гризодубовой, д. 57	51	2	43.0966581	131.9473064	Первомайский
378	378	"МБДОУ ""Детский сад № 5"""	Образование дошкольное	690014, г Владивосток, пр-кт Красного Знамени, д. 83	37	1	43.1282609	131.9138489	
379	379	"МБДОУ ""Детский сад № 55"""	Образование дошкольное	690012, г Владивосток, ул Краева, д. 5	25	0	43.1024309	131.8943289	Первомайский
380	380	"МБДОУ ""Детский сад № 67"""	Образование дошкольное	690002, г Владивосток, пр-кт Океанский, д. 96	35	1	43.1317713	131.9033289	Первореченский
381	381	"МБДОУ ""Детский сад № 78"""	Образование дошкольное	690021, г Владивосток, ул Черемуховая, д. 17	25	0	43.1021783	131.9072304	Первомайский
382	382	"МБДОУ ""Детский сад № 8"""	Образование дошкольное	г Владивосток, ул. Нейбута 25	64	0	43.1052422	131.9570956	Ленинский
383	383	"МБДОУ ""Детский сад № 89"""	Образование дошкольное	690013, г Владивосток, ул Шепеткова, д. 42	10	0	43.116737	131.9406538	Ленинский
384	384	"МБДОУ ""Детский сад № 93"""	Образование дошкольное	690035, г Владивосток, ул Терешковой, д. 5, корп. А	31	2	43.0959224	131.9161356	Первомайский
385	385	"МБДОУ ""Детский сад № 97"""	Образование дошкольное	690034, г Владивосток, ул Фадеева, д. 8 Д	20	1	43.103176	131.94287	Ленинский
386	386	"МБДОУ ""Детский сад"" № 141"""	Образование дошкольное	690068, г Владивосток, ул Кирова, д. 34, корп. а	54	3	43.17363	131.91121	Советский
